Price,Close,High,Low,Open,Volume,processed_at,z_score,is_anomaly
2026-03-13 01:44:00+00:00,71650.21875,71650.21875,71650.21875,71650.21875,8044544,2026-03-13 19:06:14.883439,0.059763468015842904,False
2026-03-13 01:46:00+00:00,71627.34375,71627.34375,71627.34375,71627.34375,0,2026-03-13 19:06:14.883439,0.0026337261354091664,False
2026-03-13 01:47:00+00:00,71632.3359375,71632.3359375,71632.3359375,71632.3359375,3244032,2026-03-13 19:06:14.883439,0.015101589885954643,False
2026-03-13 01:48:00+00:00,71606.546875,71606.546875,71606.546875,71606.546875,0,2026-03-13 19:06:14.883439,-0.04930595039659719,False
2026-03-13 01:49:00+00:00,71581.4921875,71581.4921875,71581.4921875,71581.4921875,556015616,2026-03-13 19:06:14.883439,-0.1118794074357198,False
2026-03-13 01:50:00+00:00,71599.7890625,71599.7890625,71599.7890625,71599.7890625,0,2026-03-13 19:06:14.883439,-0.06618341854091932,False
2026-03-13 01:51:00+00:00,71586.3359375,71586.3359375,71586.3359375,71586.3359375,9338880,2026-03-13 19:06:14.883439,-0.09978226263863342,False
2026-03-13 01:52:00+00:00,71601.25,71601.25,71601.25,71601.25,0,2026-03-13 19:06:14.883439,-0.06253476357792713,False
2026-03-13 01:53:00+00:00,71628.5078125,71628.5078125,71628.5078125,71628.5078125,0,2026-03-13 19:06:14.883439,0.005540943191483151,False
2026-03-13 01:54:00+00:00,71597.703125,71597.703125,71597.703125,71597.703125,0,2026-03-13 19:06:14.883439,-0.07139299541321296,False
2026-03-13 01:55:00+00:00,71684.4375,71684.4375,71684.4375,71684.4375,135053312,2026-03-13 19:06:14.883439,0.1452239425500983,False
2026-03-13 01:56:00+00:00,71654.03125,71654.03125,71654.03125,71654.03125,1347584,2026-03-13 19:06:14.883439,0.06928509166258186,False
2026-03-13 01:58:00+00:00,71651.28125,71651.28125,71651.28125,71651.28125,0,2026-03-13 19:06:14.883439,0.0624170352616554,False
2026-03-13 01:59:00+00:00,71636.0703125,71636.0703125,71636.0703125,71636.0703125,0,2026-03-13 19:06:14.883439,0.024428098294030916,False
2026-03-13 02:00:00+00:00,71657.53125,71657.53125,71657.53125,71657.53125,0,2026-03-13 19:06:14.883439,0.07802625435467009,False
